Gm28646	Gm28646
Gm28612	Gm28612
Gm28613	Gm28613
Gm21794	Gm21794
Gm29219	Gm29219
Gm29632	Gm29632
Gm29631	Gm29631
Gm29637	Gm29637
Gm29082	Gm29082
Gm29217	Gm29217
Gm29636	Gm29636
Gm29635	Gm29635
Gm29634	Gm29634
Gm29662	Gm29662
Gm29660	Gm29660
Gm29661	Gm29661
Gm29659	Gm29659
Gm20937	Gm20937
Gm29450	Gm29450
Gm29449	Gm29449
Gm37690	Gm37690
Gm32114	Gm32114
Gm37075	Gm37075
Gm37921	Gm37921
Gm32180	Gm32180
Gm38371	Gm38371
Gm37657	Gm37657
Gm37448	Gm37448
Gm33163	Gm33163
Gm37721	Gm37721
Gm37129	Gm37129
Gm37990	Gm37990
Gm21366	Gm21366
Gm33954	Gm33954
Gm37538	Gm37538
Gm34274	Gm34274
Gm34217	Gm34217
Gm37952	Gm37952
Gm37627	Gm37627
Gm37454	Gm37454
Gm38138	Gm38138
Gm29740	Gm29740
Gm37840	Gm37840
Gm37574	Gm37574
Gm37172	Gm37172
Gm35670	Gm35670
Gm37687	Gm37687
Gm38296	Gm38296
Gm38290	Gm38290
Gm38121	Gm38121
Gm36047	Gm36047
Gm36345	Gm36345
Gm37157	Gm37157
Gm38017	Gm38017
Gm36468	Gm36468
Gm21845	Gm21845
Gm20809	Gm20809
Gm37434	Gm37434
Gm37071	Gm37071
Gm37547	Gm37547
Gm36968	Gm36968
Gm37237	Gm37237
Gm38350	Gm38350
Gm20858	Gm20858
Gm31422	Gm31422
Gm37798	Gm37798
Gm37318	Gm37318
Gm31572	Gm31572
Gm37346	Gm37346
Gm38136	Gm38136
Gm37991	Gm37991
Gm37808	Gm37808
Gm32181	Gm32181
Gm28662	Gm28662
Gm28780	Gm28780
Gm28853	Gm28853
Gm28852	Gm28852
Gm28855	Gm28855
Gm28246	Gm28246
Gm28247	Gm28247
Gm28248	Gm28248
Gm28249	Gm28249
Gm28250	Gm28250
Gm28251	Gm28251
Gm28243	Gm28243
Gm28244	Gm28244
Gm29021	Gm29021
Gm28880	Gm28880
Gm28452	Gm28452
Gm28454	Gm28454
Gm28878	Gm28878
Gm28879	Gm28879
Gm29369	Gm29369
Gm29399	Gm29399
Gm29400	Gm29400
Gm29401	Gm29401
Gm28799	Gm28799
Gm28938	Gm28938
Gm28937	Gm28937
Gm28936	Gm28936
Gm21642	Gm21642
Gm29122	Gm29122
Gm28939	Gm28939
Gm28983	Gm28983
Gm28985	Gm28985
Gm20811	Gm20811
Gm28725	Gm28725
Gm28984	Gm28984
Gm28987	Gm28987
Gm28986	Gm28986
Gm29171	Gm29171
Gm28129	Gm28129
Gm28127	Gm28127
Gm28128	Gm28128
Gm28132	Gm28132
Gm28130	Gm28130
Gm28131	Gm28131
Gm29316	Gm29316
Gm29315	Gm29315
Gm28216	Gm28216
Gm28217	Gm28217
Gm28093	Gm28093
Gm28092	Gm28092
Gm28091	Gm28091
Gm29580	Gm29580
Gm28089	Gm28089
Gm28088	Gm28088
Gm21529	Gm21529
Gm29581	Gm29581
Gm21539	Gm21539
Gm29578	Gm29578
Gm21908	Gm21908
Gm21780	Gm21780
Gm28486	Gm28486
Gm28487	Gm28487
Rbmyf4	Rbmyf4
Rbmyf5	Rbmyf5
Gm29288	Gm29288
Rbmyf6	Rbmyf6
Gm21139	Gm21139
Rbmyf7	Rbmyf7
Gm21147	Gm21147
Rbmyf8	Rbmyf8
Gm21156	Gm21156
Rhoay-ps2	Rhoay-ps2
Gm2316	Gm2316
Rbmyf9	Rbmyf9
Gm2325	Gm2325
Gm28649	Gm28649
Gm8521	Gm8521
Gm18177	Gm18177
Gm28429	Gm28429
Gm28413	Gm28413
Gm28412	Gm28412
Gm8525	Gm8525
Gm28414	Gm28414
Gm28648	Gm28648
Gm28647	Gm28647
Gm29435	Gm29435
Vmn2r-ps139	Vmn2r-ps139
Gm29038	Gm29038
Gm28191	Gm28191
Gm28241	Gm28241
Gm28242	Gm28242
Gm37222	Gm37222
Gm28357	Gm28357
Gm29352	Gm29352
Gm29351	Gm29351
Gm29350	Gm29350
Gm29349	Gm29349
Gm29355	Gm29355
Gm20918	Gm20918
Gm29161	Gm29161
Gm28767	Gm28767
Gm29160	Gm29160
Gm20915	Gm20915
Gm28766	Gm28766
Gm29159	Gm29159
Gm29198	Gm29198
Gm29193	Gm29193
Gm28430	Gm28430
Gm21746	Gm21746
Gm28593	Gm28593
Gm20873	Gm20873
Gm28916	Gm28916
Gm28443	Gm28443
Gm20830	Gm20830
Gm28442	Gm28442
Gm20788	Gm20788
Gm28997	Gm28997
Gm28998	Gm28998
Gm28398	Gm28398
Gm28397	Gm28397
Gm28400	Gm28400
Gm28399	Gm28399
Gm28395	Gm28395
Gm21788	Gm21788
Gm28394	Gm28394
Gm28396	Gm28396
Gm28393	Gm28393
Gm20826	Gm20826
Vmn2r-ps149	Vmn2r-ps149
Gm28576	Gm28576
Gm28575	Gm28575
Gm28574	Gm28574
Gm28573	Gm28573
Gm28572	Gm28572
Gm28571	Gm28571
Gm28570	Gm28570
Gm29049	Gm29049
Gm20825	Gm20825
Gm29047	Gm29047
Gm29045	Gm29045
Gm29046	Gm29046
Gm29043	Gm29043
Gm37951	Gm37951
Gm20824	Gm20824
Gm28146	Gm28146
Gm28145	Gm28145
Gm28148	Gm28148
Gm28147	Gm28147
Gm28142	Gm28142
Gm28141	Gm28141
Gm28143	Gm28143
Gm28150	Gm28150
Gm28149	Gm28149
Gm28330	Gm28330
Gm28331	Gm28331
Gm28099	Gm28099
Gm20815	Gm20815
Gm28328	Gm28328
Gm28270	Gm28270
Gm28327	Gm28327
Gm28097	Gm28097
Gm29329	Gm29329
Gm28848	Gm28848
Gm29471	Gm29471
Gm29474	Gm29474
Gm28506	Gm28506
Gm28507	Gm28507
Gm29142	Gm29142
Gm21310	Gm21310
Gm28509	Gm28509
Gm28508	Gm28508
Gm20834	Gm20834
Gm28953	Gm28953
Gm20776	Gm20776
Gm20828	Gm20828
Gm28957	Gm28957
Gm28952	Gm28952
Gm28391	Gm28391
Gm28389	Gm28389
Gm28655	Gm28655
Gm28654	Gm28654
Gm28656	Gm28656
Gm35108	Gm35108
Gm37739	Gm37739
Gm37654	Gm37654
Gm37572	Gm37572
Gm37344	Gm37344
Gm37059	Gm37059
Gm31942	Gm31942
Gm37440	Gm37440
Gm38185	Gm38185
Gm37577	Gm37577
Gm20822	Gm20822
Gm32447	Gm32447
Gm37158	Gm37158
Gm36998	Gm36998
Gm21809	Gm21809
Gm37635	Gm37635
Gm35070	Gm35070
Gm38094	Gm38094
Gm21763	Gm21763
Gm38168	Gm38168
Gm37740	Gm37740
Gm54350	Gm54350
Gm37723	Gm37723
Gm36261	Gm36261
Gm37898	Gm37898
Gm36467	Gm36467
Gm37927	Gm37927
Gm36929	Gm36929
Gm38174	Gm38174
Gm30598	Gm30598
Gm20909	Gm20909
Gm20865	Gm20865
Gm37462	Gm37462
Gm37658	Gm37658
Gm32347	Gm32347
Gm31123	Gm31123
Gm38370	Gm38370
Gm38054	Gm38054
Gm37476	Gm37476
Gm37369	Gm37369
Gm38181	Gm38181
Zfy1	Zfy1
Uba1y	Uba1y
Gm28587	Gm28587
Rhoay-ps3	Rhoay-ps3
Kdm5d	Kdm5d
n-R5s1	n-R5s1
Gm54351	Gm54351
Eif2s3y	Eif2s3y
Gm29650	Gm29650
Uty	Uty
Ddx3y	Ddx3y
Gm4017	Gm4017
Gm18665	Gm18665
Usp9y	Usp9y
Gm25565	Gm25565
Gm17790	Gm17790
Gm29167	Gm29167
Gm8446	Gm8446
Gm28534	Gm28534
Gm28975	Gm28975
Gm28974	Gm28974
Gm18797	Gm18797
Rhoay-ps1	Rhoay-ps1
Zfy2	Zfy2
Uba1y-ps2	Uba1y-ps2
Gm18796	Gm18796
Gm29552	Gm29552
Gm29550	Gm29550
Gm29551	Gm29551
Gm8480	Gm8480
Gm29553	Gm29553
Gm54352	Gm54352
Gm28630	Gm28630
Gm28629	Gm28629
H2al2c	H2al2c
Uba1y-ps1	Uba1y-ps1
Sry	Sry
Gm18798	Gm18798
H2al2b	H2al2b
Rbmyf1	Rbmyf1
Gm6137	Gm6137
Gm8498	Gm8498
Rbmy	Rbmy
Rbmyf2	Rbmyf2
Gm8502	Gm8502
Gm8506	Gm8506
Rbmyf3	Rbmyf3
Gm8510	Gm8510
Gm28819	Gm28819
Gm28840	Gm28840
Gm29179	Gm29179
Gm57861	Gm57861
Gm29178	Gm29178
Gm57862	Gm57862
Gm28969	Gm28969
Gm57863	Gm57863
Gm28677	Gm28677
Gm57864	Gm57864
Gm29617	Gm29617
Gm57865	Gm57865
Gm20803	Gm20803
Gm28835	Gm28835
Gm57866	Gm57866
Gm29624	Gm29624
Gm57867	Gm57867
Gm28253	Gm28253
Gm57868	Gm57868
Gm29586	Gm29586
Gm57869	Gm57869
Gm28136	Gm28136
Gm57870	Gm57870
Gm29377	Gm29377
Gm28749	Gm28749
Gm29000	Gm29000
Orly	Orly
Gm29633	Gm29633
Gm57872	Gm57872
Gm29218	Gm29218
Gm57873	Gm57873
Gm21679	Gm21679
Gm21064	Gm21064
4921509O09Rik	4921509O09Rik
Gm29048	Gm29048
Gm57874	Gm57874
Tspy-ps	Tspy-ps
Rbm31y	Rbm31y
Gm37865	Gm37865
Gm36941	Gm36941
Gm37937	Gm37937
Gm20772	Gm20772
Gm20831	Gm20831
Gm37286	Gm37286
Gm38028	Gm38028
Ssty1	Ssty1
Gm38072	Gm38072
Gm37433	Gm37433
Gm37473	Gm37473
Gm37656	Gm37656
Gm38127	Gm38127
Gm30638	Gm30638
Gm57875	Gm57875
Gm21904	Gm21904
Srsy	Srsy
Gm21764	Gm21764
Gm57876	Gm57876
Gm34015	Gm34015
Gm20877	Gm20877
Gm33191	Gm33191
Gm38003	Gm38003
Gm57877	Gm57877
Gm21379	Gm21379
Gm20807	Gm20807
Gm38084	Gm38084
Gm37231	Gm37231
Gm37252	Gm37252
Gm21440	Gm21440
Gm21454	Gm21454
Gm37147	Gm37147
Gm38159	Gm38159
Gm37870	Gm37870
Gm37378	Gm37378
Gm37441	Gm37441
Gm37561	Gm37561
Gm36728	Gm36728
Gm32295	Gm32295
Gm37263	Gm37263
Gm57878	Gm57878
Gm57879	Gm57879
Gm57880	Gm57880
Gm28682	Gm28682
Gm28569	Gm28569
Gm28681	Gm28681
Gm28684	Gm28684
Gm28683	Gm28683
Gm28680	Gm28680
Gm28679	Gm28679
Gm57881	Gm57881
Gm57882	Gm57882
Gm57883	Gm57883
Gm57884	Gm57884
Gm28284	Gm28284
Gm29368	Gm29368
Gm28073	Gm28073
Gm28074	Gm28074
Gm28072	Gm28072
Gm29672	Gm29672
Gm29131	Gm29131
Gm20871	Gm20871
Gm29130	Gm29130
Gm57885	Gm57885
Gm57886	Gm57886
Gm57887	Gm57887
Gm57888	Gm57888
Gm57889	Gm57889
Gm57890	Gm57890
Gm57891	Gm57891
Gm57892	Gm57892
Gm57893	Gm57893
Gm29466	Gm29466
Gm29467	Gm29467
Gm21724	Gm21724
Gm20963	Gm20963
Gm57894	Gm57894
Gm57895	Gm57895
Gm28326	Gm28326
Gm28325	Gm28325
Gm29407	Gm29407
Gm29405	Gm29405
Gm29406	Gm29406
Gm29404	Gm29404
Gm29403	Gm29403
Gm28964	Gm28964
Sly	Sly
Gm28165	Gm28165
Gm28709	Gm28709
Gm28965	Gm28965
Gm21868	Gm21868
Gm21943	Gm21943
Gm28532	Gm28532
Gm28533	Gm28533
Gm28966	Gm28966
Gm28961	Gm28961
Gm28962	Gm28962
Gm28963	Gm28963
Gm57896	Gm57896
Gm57897	Gm57897
Gm57898	Gm57898
Gm57899	Gm57899
Gm57900	Gm57900
Gm57901	Gm57901
Gm57902	Gm57902
Gm57903	Gm57903
Gm57904	Gm57904
Gm57905	Gm57905
Gm28082	Gm28082
Gm21118	Gm21118
Gm29644	Gm29644
Gm29424	Gm29424
4932431L22Rik	4932431L22Rik
Gm29425	Gm29425
Gm38361	Gm38361
Gm31260	Gm31260
Gm38209	Gm38209
Gm37734	Gm37734
Gm38013	Gm38013
Gm37948	Gm37948
Gm37442	Gm37442
Gm34550	Gm34550
Gm37544	Gm37544
Gm34716	Gm34716
Gm29554	Gm29554
Gm29556	Gm29556
Gm20812	Gm20812
Gm21258	Gm21258
Gm20931	Gm20931
Gm29559	Gm29559
Gm20917	Gm20917
Gm28421	Gm28421
Gm28420	Gm28420
Gm28422	Gm28422
Gm20916	Gm20916
Gm29033	Gm29033
Gm29034	Gm29034
Gm28339	Gm28339
Gm20855	Gm20855
Gm28584	Gm28584
Gm28585	Gm28585
Gm20896	Gm20896
Gm28470	Gm28470
Gm28469	Gm28469
Gm28668	Gm28668
Gm20869	Gm20869
Gm28481	Gm28481
Gm28482	Gm28482
Gm28485	Gm28485
Gm21394	Gm21394
Gm28471	Gm28471
Gm29338	Gm29338
Gm21409	Gm21409
Gm29339	Gm29339
Gm28759	Gm28759
Gm28758	Gm28758
Gm29071	Gm29071
Gm28947	Gm28947
Gm20920	Gm20920
Gm28798	Gm28798
Gm28797	Gm28797
Gm28796	Gm28796
Gm20894	Gm20894
Gm21317	Gm21317
Gm28812	Gm28812
Gm28811	Gm28811
Gm28810	Gm28810
Gm20835	Gm20835
Gm29027	Gm29027
Gm20911	Gm20911
Gm28739	Gm28739
Gm29321	Gm29321
Gm21117	Gm21117
Gm20888	Gm20888
Gm28238	Gm28238
Gm21650	Gm21650
Gm28541	Gm28541
Gm28542	Gm28542
Gm28600	Gm28600
Gm21518	Gm21518
Gm21209	Gm21209
Gm29180	Gm29180
Gm29181	Gm29181
Gm20843	Gm20843
Gm29393	Gm29393
Gm21294	Gm21294
Gm28472	Gm28472
Gm21095	Gm21095
Gm28473	Gm28473
Gm28474	Gm28474
Gm21488	Gm21488
Gm28854	Gm28854
Gm28858	Gm28858
Gm20890	Gm20890
Gm28245	Gm28245
Gm21173	Gm21173
Gm29203	Gm29203
Gm21497	Gm21497
Gm20802	Gm20802
Gm29070	Gm29070
Gm28553	Gm28553
Gm21873	Gm21873
Gm29190	Gm29190
Gm21760	Gm21760
Gm21858	Gm21858
Gm29244	Gm29244
Gm57478	Gm57478
Gm20792	Gm20792
Gm28754	Gm28754
Gm21865	Gm21865
Gm35134	Gm35134
Gm37998	Gm37998
Gm30737	Gm30737
Gm36987	Gm36987
Gm28531	Gm28531
