IBTK	IBTK
PNPLA4P1	PNPLA4P1
C1RL	C1RL
TBL1YP1	TBL1YP1
RPS4Y2	RPS4Y2
HSFY4P	HSFY4P
GAPDHP17	GAPDHP17
TMEM167AP1	TMEM167AP1
TOMM22P1	TOMM22P1
NEFLP1	NEFLP1
PRORY	PRORY
TSPY14P	TSPY14P
RBMY1HP	RBMY1HP
TTTY13	TTTY13
ELOCP5	ELOCP5
CDY10P	CDY10P
USP9YP3	USP9YP3
USP9YP8	USP9YP8
CDY11P	CDY11P
HSFY6P	HSFY6P
USP9YP18	USP9YP18
CDY14P	CDY14P
ELOCP16	ELOCP16
XKRYP3	XKRYP3
USP9YP25	USP9YP25
USP9YP29	USP9YP29
RNU1-97P	RNU1-97P
RAB9AP1	RAB9AP1
TRAPPC2P9	TRAPPC2P9
OFD1P11Y	OFD1P11Y
RNU2-57P	RNU2-57P
VDAC1P6	VDAC1P6
EIF4A1P2	EIF4A1P2
KRT18P10	KRT18P10
SNX3P1Y	SNX3P1Y
C1RL-AS1	C1RL-AS1
RPL26P37	RPL26P37
PCDH11Y	PCDH11Y
RBP5	RBP5
ELOCP9	ELOCP9
CDY15P	CDY15P
XKRYP4	XKRYP4
USP9YP13	USP9YP13
USP9YP11	USP9YP11
RNU6-485P	RNU6-485P
TTTY3B	TTTY3B
USP9YP12	USP9YP12
RNU1-86P	RNU1-86P
RAB9AP5	RAB9AP5
CLSTN3	CLSTN3
TRAPPC2P10	TRAPPC2P10
OFD1P12Y	OFD1P12Y
ELOCP10	ELOCP10
CDY1B	CDY1B
CDY17P	CDY17P
USP9YP35	USP9YP35
USP9YP31	USP9YP31
CDY18P	CDY18P
RN7SL818P	RN7SL818P
UBE2Q2P4Y	UBE2Q2P4Y
LINC00265-2P	LINC00265-2P
CICP2	CICP2
RBMY2XP	RBMY2XP
TTTY17B	TTTY17B
TRIM60P5Y	TRIM60P5Y
ZNF736P12Y	ZNF736P12Y
TTTY4B	TTTY4B
BPY2B	BPY2B
ZNF736P4Y	ZNF736P4Y
RBMY2YP	RBMY2YP
CICP1	CICP1
LINC00265-3P	LINC00265-3P
UBE2Q2P5Y	UBE2Q2P5Y
GOLGA2P3Y	GOLGA2P3Y
RN7SL725P	RN7SL725P
CDY19P	CDY19P
USP9YP36	USP9YP36
USP9YP33	USP9YP33
CDY20P	CDY20P
ELOCP34	ELOCP34
OFD1P13Y	OFD1P13Y
TRAPPC2P5	TRAPPC2P5
RAB9AP2	RAB9AP2
USP9YP30	USP9YP30
RNU1-107P	RNU1-107P
TTTY3	TTTY3
USP9YP9	USP9YP9
USP9YP19	USP9YP19
XKRYP5	XKRYP5
CYCSP49	CYCSP49
SLC25A15P1	SLC25A15P1
PARP4P1	PARP4P1
CCNQP2	CCNQP2
CDY1	CDY1
RBMY1B	RBMY1B
RBMY1A1	RBMY1A1
PEX5	PEX5
RFTN1P1	RFTN1P1
TTTY11	TTTY11
ARSLP1	ARSLP1
OFD1P6Y	OFD1P6Y
XKRY	XKRY
XKRYP7	XKRYP7
HSFY3P	HSFY3P
TAB3P1	TAB3P1
ANOS2P	ANOS2P
RBMY2EP	RBMY2EP
GOLGA2P2Y	GOLGA2P2Y
TXLNGY	TXLNGY
GYG2P1	GYG2P1
CDY3P	CDY3P
USP9YP22	USP9YP22
USP9YP4	USP9YP4
ELOCP4	ELOCP4
TTTY20	TTTY20
TSPY4	TSPY4
RNU6-130P	RNU6-130P
FAM197Y7	FAM197Y7
TPBG	TPBG
FAM197Y6	FAM197Y6
TSPY8	TSPY8
TSPY3	TSPY3
RBMY2CP	RBMY2CP
RBMY2DP	RBMY2DP
ZNF736P9Y	ZNF736P9Y
FAM197Y8	FAM197Y8
PRKY	PRKY
XKRYP7	XKRYP7
BCORP1	BCORP1
FAM197Y8	FAM197Y8
FAM197Y5	FAM197Y5
TSPY1	TSPY1
FAM197Y4	FAM197Y4
TSPY9	TSPY9
FAM197Y3	FAM197Y3
FAM197Y2	FAM197Y2
TSPY10	TSPY10
RPL30P4	RPL30P4
CNOT10-AS1	CNOT10-AS1
SUGT1P2	SUGT1P2
RPL23AP43	RPL23AP43
TRIM71	TRIM71
CNOT10	CNOT10
FAM197Y1	FAM197Y1
TSPY25P	TSPY25P
TSPY16P	TSPY16P
TTTY22	TTTY22
TSPY18P	TSPY18P
RBMY2OP	RBMY2OP
RBMY2QP	RBMY2QP
TSPY20P	TSPY20P
TSPY5P	TSPY5P
RNA5SP518	RNA5SP518
RNA5SP519	RNA5SP519
DUX4L31	DUX4L31
PCMTD1P1	PCMTD1P1
CDC27P2	CDC27P2
RNA5-8SP6	RNA5-8SP6
DLGAP5P1	DLGAP5P1
TTTY23B	TTTY23B
TSPY2	TSPY2
FAM197Y9	FAM197Y9
TSPY19P	TSPY19P
LINC00280	LINC00280
TSPY17P	TSPY17P
TTTY23	TTTY23
FAM224B	FAM224B
TTTY2B	TTTY2B
TTTY1B	TTTY1B
TTTY7	TTTY7
TTTY8B	TTTY8B
NAA50P1	NAA50P1
OR8J2	OR8J2
OR5T2	OR5T2
OR5T3	OR5T3
OR5T1	OR5T1
OR8H1	OR8H1
OR8I1P	OR8I1P
OR8K3	OR8K3
TTTY10	TTTY10
FAM8A2P	FAM8A2P
OR8K2P	OR8K2P
OR8K1	OR8K1
RPL5P29	RPL5P29
OR8J1	OR8J1
OR8U8	OR8U8
OR8U9	OR8U9
OR8L1P	OR8L1P
TTTY16	TTTY16
TTTY12	TTTY12
TTTY2	TTTY2
TTTY7B	TTTY7B
ZFY-AS1	ZFY-AS1
TTTY17C	TTTY17C
SEPTIN14P23	SEPTIN14P23
U6	U6
ABCD1P4	ABCD1P4
TXLNGY	TXLNGY
PABPC1P9	PABPC1P9
SLC9B1P4	SLC9B1P4
ACTR3BP6	ACTR3BP6
FAM41AY2	FAM41AY2
LINC00278	LINC00278
TTTY1	TTTY1
TTTY11	TTTY11
BCORP1	BCORP1
H3-4	H3-4
RPL23AP15	RPL23AP15
H2AC25	H2AC25
LINC00279	LINC00279
H2BC26	H2BC26
MIR4666A	MIR4666A
H2BC27P	H2BC27P
RNF187	RNF187
RNA5S1	RNA5S1
TTTY18	TTTY18
RNA5S2	RNA5S2
RNA5S3	RNA5S3
RNA5S16	RNA5S16
RNA5S17	RNA5S17
RNA5SP18	RNA5SP18
DUSP5P1	DUSP5P1
FTH1P2	FTH1P2
RHOU	RHOU
BTNL10P	BTNL10P
TTTY8	TTTY8
PRKY	PRKY
STSP1	STSP1
RBMY2JP	RBMY2JP
XGY1	XGY1
RBMY2WP	RBMY2WP
USP9YP28	USP9YP28
TTTY14	TTTY14
OFD1P1Y	OFD1P1Y
USP9YP14	USP9YP14
RNASEH2CP1	RNASEH2CP1
XGY2	XGY2
PPP1R12BP2	PPP1R12BP2
REREP1Y	REREP1Y
GPR143YP	GPR143YP
OFD1P15Y	OFD1P15Y
REREP2Y	REREP2Y
PPP1R12BP1	PPP1R12BP1
ANKRD36P1	ANKRD36P1
OFD1P2Y	OFD1P2Y
OFD1P5Y	OFD1P5Y
RBMY2TP	RBMY2TP
OFD1P10Y	OFD1P10Y
ELP5	ELP5
GOLGA6L11P	GOLGA6L11P
DNM1P24	DNM1P24
CSPG4P2Y	CSPG4P2Y
CSPG4P3Y	CSPG4P3Y
SEPTIN14P22	SEPTIN14P22
CSPG4P4Y	CSPG4P4Y
CSPG4P1Y	CSPG4P1Y
DNM1P48	DNM1P48
GOLGA6L16P	GOLGA6L16P
TPTE2P4	TPTE2P4
RBMY1A3P	RBMY1A3P
TSPY7P	TSPY7P
TSPY6P	TSPY6P
TSPY15P	TSPY15P
RBMY3AP	RBMY3AP
CLDN7	CLDN7
RBMY2NP	RBMY2NP
TSPY13P	TSPY13P
TSPY11P	TSPY11P
RBMY2GP	RBMY2GP
RBMY1D	RBMY1D
Y_RNA	Y_RNA
SLC2A4	SLC2A4
LEUTX	LEUTX
RBMY1E	RBMY1E
DYRK1B	DYRK1B
YBX2	YBX2
RBMY2AP	RBMY2AP
OFD1P8Y	OFD1P8Y
HSFY5P	HSFY5P
USP9YP17	USP9YP17
CDY12P	CDY12P
ELOCP15	ELOCP15
EIF5A	EIF5A
TTTY6B	TTTY6B
RBMY1F	RBMY1F
MIR6719	MIR6719
FBL	FBL
TSPY23P	TSPY23P
RBMY2UP	RBMY2UP
RBMY1KP	RBMY1KP
TTTY5	TTTY5
TSPY22P	TSPY22P
RBMY2FP	RBMY2FP
TTTY25P	TTTY25P
TSPY21P	TSPY21P
RBMY1J	RBMY1J
PRR13P5	PRR13P5
PSMC4	PSMC4
GPS2	GPS2
ZNF546	ZNF546
TTTY6	TTTY6
ELOCP8	ELOCP8
CDY13P	CDY13P
USP9YP24	USP9YP24
HSFY7P	HSFY7P
OFD1P9Y	OFD1P9Y
RBMY2BP	RBMY2BP
XKRY	XKRY
ZNF780B	ZNF780B
FAM224A	FAM224A
ZNF780A	ZNF780A
NEURL4	NEURL4
TTTY9B	TTTY9B
TTTY9A	TTTY9A
NLGN4Y	NLGN4Y
FCGBP	FCGBP
BRD7P1	BRD7P1
RN7SKP205	RN7SKP205
LINC00596	LINC00596
DHRS4-AS1	DHRS4-AS1
DDX3Y	DDX3Y
DHRS4L1	DHRS4L1
CARMIL3	CARMIL3
ACAP1	ACAP1
CPNE6	CPNE6
KCTD11	KCTD11
FRG2	FRG2
FRG1	FRG1
TMEM95	TMEM95
MLLT10P2	MLLT10P2
TUBB7P	TUBB7P
RNA5SP174	RNA5SP174
RNA5SP175	RNA5SP175
DUX4L9	DUX4L9
RARRES2P4	RARRES2P4
RPL23AP84	RPL23AP84
DUX4L8	DUX4L8
DUX4	DUX4
USP9Y	USP9Y
NRL	NRL
PCK2	PCK2
PIMREGP3	PIMREGP3
Y_RNA	Y_RNA
RPL22P14	RPL22P14
GJA10	GJA10
Y_RNA	Y_RNA
CASP8AP2	CASP8AP2
DCAF11	DCAF11
WDR82P1	WDR82P1
UTY	UTY
LINC01822	LINC01822
FITM1	FITM1
PSME1	PSME1
NXNL2	NXNL2
EMC9	EMC9
MIR4289	MIR4289
PSME2	PSME2
KDM5D	KDM5D
MIR7703	MIR7703
RNF31	RNF31
OBP2B	OBP2B
LCN1P1	LCN1P1
Y_RNA	Y_RNA
LCN1P2	LCN1P2
SURF6	SURF6
Y_RNA	Y_RNA
MED22	MED22
RNA5SP383	RNA5SP383
IRF9	IRF9
RPL21P81	RPL21P81
RPL7A	RPL7A
REC8	REC8
SNORD24	SNORD24
SNORD36B	SNORD36B
SNORD36A	SNORD36A
SNORD36C	SNORD36C
SURF1	SURF1
SURF2	SURF2
IPO4	IPO4
SURF4	SURF4
STKLD1	STKLD1
REXO4	REXO4
ZFY	ZFY
ADAMTS13	ADAMTS13
EIF1AY	EIF1AY
TM9SF1	TM9SF1
TSSK4	TSSK4
RNU6-280P	RNU6-280P
Y_RNA	Y_RNA
CHMP4A	CHMP4A
MDP1	MDP1
NEDD8-MDP1	NEDD8-MDP1
NEDD8	NEDD8
CACFD1	CACFD1
GMPR2	GMPR2
SLC2A6	SLC2A6
ABO	ABO
KAT6B	KAT6B
TNK1	TNK1
PLSCR3	PLSCR3
TINF2	TINF2
TGM1	TGM1
TMEM256-PLSCR3	TMEM256-PLSCR3
TMEM256	TMEM256
ISLR	ISLR
NLGN2	NLGN2
RABGGTA	RABGGTA
STRA6	STRA6
SPEM1	SPEM1
SPEM2	SPEM2
SPEM3	SPEM3
TMEM102	TMEM102
FGF11	FGF11
CHRNB1	CHRNB1
ZBTB4	ZBTB4
SLC35G6	SLC35G6
POLR2A	POLR2A
DHRS1	DHRS1
NOP9	NOP9
DUSP29	DUSP29
CIDEB	CIDEB
LTB4R2	LTB4R2
LTB4R	LTB4R
RPSAP28	RPSAP28
ALMS1-IT1	ALMS1-IT1
ADCY4	ADCY4
NAT8	NAT8
TPRKB	TPRKB
DUSP11	DUSP11
C2orf78	C2orf78
NAT8B	NAT8B
ALMS1P1	ALMS1P1
CCDC33	CCDC33
LTN1	LTN1
CCDC33-AS1	CCDC33-AS1
CYP11A1	CYP11A1
RPL23P2	RPL23P2
RWDD2B	RWDD2B
USP16	USP16
CCT8	CCT8
RIPK3	RIPK3
LINC02255	LINC02255
MAP3K7CL	MAP3K7CL
SEMA7A	SEMA7A
RPL12P9	RPL12P9
Y_RNA	Y_RNA
U3	U3
GAPDHP14	GAPDHP14
U6	U6
NFATC4	NFATC4
MIR6881	MIR6881
UBL7	UBL7
APOB	APOB
TDRD15	TDRD15
DPPA2P2	DPPA2P2
RPS6KA1	RPS6KA1
UBL7-DT	UBL7-DT
PPIAP46	PPIAP46
MIR1976	MIR1976
RN7SL679P	RN7SL679P
Y_RNA	Y_RNA
RNU7-29P	RNU7-29P
SEL1L2	SEL1L2
RNU6-278P	RNU6-278P
RPS3P1	RPS3P1
TRIM51FP	TRIM51FP
GRM5P1	GRM5P1
SLC25A26	SLC25A26
DHRS4	DHRS4
DHRS4L2	DHRS4L2
DHRS4L1	DHRS4L1
RNU6-787P	RNU6-787P
RN7SL482P	RN7SL482P
MIR3649	MIR3649
ADIPOR2	ADIPOR2
RPS4XP14	RPS4XP14
CACNA2D4	CACNA2D4
INPP5D	INPP5D
RN7SL32P	RN7SL32P
ATG16L1	ATG16L1
EI24P3	EI24P3
ZKSCAN7	ZKSCAN7
ZKSCAN7-AS1	ZKSCAN7-AS1
ZNF660	ZNF660
MPRIPP1	MPRIPP1
ZNF197	ZNF197
ZNF197-AS1	ZNF197-AS1
ZNF35	ZNF35
SOCS5P3	SOCS5P3
ZNF502	ZNF502
ZNF501	ZNF501
KIAA1143	KIAA1143
KIF15	KIF15
EP400P1	EP400P1
LRTM2	LRTM2
DDX51	DDX51
LINC00940	LINC00940
DCP1B	DCP1B
SCARNA5	SCARNA5
SCARNA6	SCARNA6
SAG	SAG
NOC4L	NOC4L
Metazoa_SRP	Metazoa_SRP
Y_RNA	Y_RNA
CENATAC-DT	CENATAC-DT
CENATAC	CENATAC
CACNA1C-IT1	CACNA1C-IT1
CACNA1C-AS4	CACNA1C-AS4
CACNA1C-IT3	CACNA1C-IT3
CACNA1C-AS3	CACNA1C-AS3
CACNA1C-AS2	CACNA1C-AS2
ITFG2-AS1	ITFG2-AS1
LINC02361	LINC02361
CACNA1C	CACNA1C
GALNT9-AS1	GALNT9-AS1
GALNT9	GALNT9
RPL23AP64	RPL23AP64
RPS25	RPS25
